sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
F3_17_2021_09_18,101463.0,170698.0,54050.5,74255.0,4441.0,8758.0,1592.5,864.0,287.0,17778.0,17916.0,209.0,764.0,18485.5,7269.0,201.0,8098.0,11533.0,11318.0,469.0,26097.5,7119.0,1703.0,5538.5,1307.5,17870.0,3657.0,2039.5,51346.5,8657.5,12819.0,1100.5,74143.0,14534.5,6412.5,14543.0,2709.5,4740.5,328783.0,21439.5,71679.5,301085.0,3698.0,44193.0,96233.0,76247.5,28464.0,6005.0,14463.5,87249.5,71672.5,5141.0,3876.5,61119.0,148968.0,101695.5,400.0,111744.5,0.0,288866.5,0.0,0.0,0.0,179.0,0.0,1103.0,0.0,166.0,0.0,0.0,0.0,81.0,8245.0,253.0,77570.5,0.0,2.0,513.5,835.0,52331.0,57323.0,6.0,1055.5,2067.0,530.5,40826.0,34015.0,94789.5,161.0,23557.5,289807.0,288357.5,17579.5,250586.5,63924.5,105900.5
G3_17_2021_09_19,21283.0,30437.5,34121.5,2502.5,781.0,99.5,186.0,54.0,47.0,2085.0,1541.0,40.0,17.0,799.0,669.0,55.0,1559.0,426.0,1681.0,33.0,868.0,438.0,206.5,0.0,445.0,890.0,235.0,108.0,6571.0,764.5,1834.0,595.5,6355.5,2669.0,146.0,5866.5,35.0,1720.5,22946.0,5258.0,6531.0,40643.5,231.0,2706.5,4528.5,5083.5,3446.5,1540.0,983.0,14587.0,3894.5,1565.5,340.5,3705.0,8963.0,7139.0,249.0,4477.0,1409.0,23198.5,1699.0,0.0,362.5,11.0,11.0,63.0,1739.0,18.0,56.0,0.0,0.0,12.0,319.0,22.0,5721.0,1032.0,1033.5,1107.0,1429.0,11283.0,14136.0,12465.0,12525.0,87.0,214.5,3922.5,4462.5,31355.5,15.0,843.0,61693.5,45641.0,4121.5,15120.0,4513.0,6394.5
H3_17_2021_09_20,74996.0,89861.5,85576.0,2556.0,2558.0,0.0,2892.0,2915.0,7.0,21602.0,9390.0,977.0,806.5,20323.0,16865.5,521.5,23074.0,34184.0,33539.5,658.0,37685.0,11687.5,7207.0,10100.5,4265.5,30855.0,9494.5,1394.0,125747.0,3595.5,4909.5,2357.0,100951.5,9042.5,5424.0,21457.5,1110.5,22323.5,126152.5,49594.0,41885.0,305523.0,1686.5,42553.0,43562.0,134237.0,16949.5,22915.0,16572.0,151193.0,23785.5,12340.5,2598.5,50006.5,29006.0,111725.0,0.0,98448.0,53891.5,522514.5,90452.5,0.0,17001.0,0.0,525.0,3309.5,52720.0,333.5,1873.5,0.0,16.0,0.0,32593.0,0.0,103032.5,0.0,1.0,7549.0,8178.5,141437.5,148642.0,105722.0,106016.0,3325.0,0.0,48286.0,21866.5,105725.5,201.0,30893.5,260925.0,324415.5,19823.5,219131.5,76134.0,77354.5
A4_19_2021_09_15,61300.0,36535.5,48400.0,5921.5,774.0,1283.0,1072.0,740.0,127.0,15130.5,4244.5,379.0,46.0,7696.5,4335.0,165.0,5556.0,2413.0,7375.0,65.0,2307.0,1230.0,851.0,753.0,624.0,927.5,463.0,191.0,18107.5,441.5,3674.5,554.0,28537.0,3567.5,1056.5,1533.5,624.5,660.0,51078.0,4674.0,18339.0,91942.0,932.5,10655.0,24142.0,13735.5,11062.0,3060.0,9246.5,41543.0,30388.5,3823.5,1345.5,11045.5,25605.5,23350.5,919.0,7437.0,9426.0,36394.0,9435.5,0.0,416.5,29.0,7.0,323.0,4690.0,49.0,16037.0,0.0,8.0,46.0,3826.5,122.0,26778.0,2841.0,2852.0,3741.5,4174.5,34040.0,38227.5,27098.0,27255.5,206.0,188.5,5060.0,7602.5,14960.5,43.0,3017.0,69753.0,74739.0,5249.0,46393.5,5004.0,20411.5
B4_19_2021_09_16,41216.0,23861.5,32752.0,4361.0,778.0,562.5,336.5,173.0,140.0,6486.5,4251.5,173.0,25.0,2338.0,868.0,165.0,513.0,3234.5,7300.5,29.0,1583.0,255.0,144.0,0.0,0.0,0.0,167.0,61.0,6488.0,1148.5,1681.5,357.5,18626.0,0.0,148.0,2217.0,0.0,1845.5,12987.5,11678.0,14646.5,78448.0,1318.0,6461.0,24688.0,9232.0,7614.0,2485.0,4621.0,18186.0,18538.5,1285.0,692.5,4177.0,10391.0,14362.5,89.0,12101.5,2985.0,65080.0,3104.5,2.0,627.5,109.0,17.0,399.0,2858.5,53.0,31870.5,0.0,4.0,16.0,2763.5,97.0,16604.0,1820.0,1839.0,1491.0,2070.0,27217.5,32011.0,23298.0,23438.0,139.0,147.0,3920.0,6008.0,9909.5,32.0,2929.0,86763.5,65911.0,5679.5,31814.5,6435.5,13953.0
C4_19_2021_09_17,97015.0,18226.0,70043.0,10816.5,1214.0,1580.0,984.0,911.0,52.0,22453.0,7029.0,538.0,146.0,4128.5,2689.0,12.0,8143.0,2778.5,11512.0,231.0,10207.5,2866.0,2407.5,1858.0,1935.0,7801.5,3562.0,1588.5,39798.5,4284.0,6906.0,1954.5,32122.0,15469.0,2780.0,30091.0,1405.5,6801.0,101283.0,17236.5,35173.5,153089.0,1229.5,24838.0,36354.5,33588.0,17916.5,4423.0,10119.0,38713.5,43870.0,2179.5,627.0,34184.5,52865.0,62922.5,1514.0,47928.0,36547.5,191186.0,26113.0,0.0,1587.0,502.5,49.0,2872.5,15637.0,395.5,608.5,0.0,11.0,57.0,8419.5,380.0,33104.0,4270.0,4271.0,5907.5,6846.0,85063.0,101139.0,76003.5,77099.0,526.5,1073.0,12657.5,31086.5,45535.5,139.0,8753.5,167481.0,143284.5,11004.5,108433.0,20411.5,40220.0
D4_19_2021_09_18,156016.0,165040.0,150257.5,20118.0,1596.5,5471.0,809.0,507.0,86.0,15536.5,8179.0,1023.0,363.0,13190.0,23824.0,133.0,12695.0,5342.0,5221.0,917.0,29214.0,7611.0,5627.0,12760.0,3724.5,18070.5,5780.0,2750.5,118108.0,4091.0,10207.5,684.5,53971.5,10817.0,2831.5,35256.0,1555.5,7476.0,231601.5,40728.0,73767.0,186060.0,9514.5,53462.5,27420.5,78108.0,31846.0,18003.0,16033.0,55853.5,103280.0,1678.0,3463.0,10487.5,158209.5,51323.0,402.0,0.0,83078.0,183828.0,64591.0,0.0,6150.5,51.0,56.0,5826.0,31714.0,285.0,659.0,0.0,8.0,187.0,17658.0,1722.0,69121.5,4280.0,4289.0,14606.0,15899.5,166652.5,187086.0,149399.0,150094.0,1586.0,600.0,23071.5,52310.5,81119.0,131.0,13776.5,241262.0,223567.5,10567.5,183747.5,27491.0,75040.0
E4_19_2021_09_19,102593.0,57326.0,103621.5,11536.0,1753.0,1171.0,1343.0,830.0,198.0,18997.5,7658.0,704.0,70.0,8370.5,6343.5,298.0,4818.0,2140.0,2098.0,296.0,5403.5,2850.0,2843.0,1858.0,2203.5,4401.0,3433.0,1485.0,55402.0,5547.5,6055.5,2384.0,49066.5,8715.5,2018.5,21027.0,1571.0,5292.5,158809.5,22049.0,58603.5,181860.0,1455.5,30414.0,64689.0,50601.5,33595.5,19613.5,10890.5,109647.5,54600.0,10143.5,3337.0,40920.5,61912.5,84675.0,581.0,50490.0,29831.5,117218.0,52302.0,0.0,2199.0,247.5,59.0,660.5,9499.0,185.0,634.0,0.0,2.0,78.0,5351.0,234.5,29933.5,8173.0,8194.5,5627.5,6826.5,63558.5,76275.5,54243.0,55069.0,666.5,2110.0,15921.0,18151.5,40640.5,139.0,9912.0,170674.0,124481.0,8868.5,79659.5,24436.5,28879.5
F4_19_2021_09_20,182971.0,166857.5,229068.5,13152.5,1171.0,6083.0,693.0,168.0,258.0,11091.0,5594.0,150.0,129.0,13881.0,8193.0,177.0,10037.0,0.0,0.0,91.0,13748.5,2248.0,4101.0,1015.0,251.0,5561.5,533.0,1735.5,38012.0,6515.5,8077.0,996.5,15382.5,6174.0,3224.0,10407.5,2828.5,1112.5,218759.0,22572.0,62920.0,219999.0,5314.0,63159.5,20994.5,58725.5,6875.0,8702.5,33442.0,56968.5,124505.5,2900.5,750.5,37911.0,111152.0,56956.0,317.0,29510.0,35991.5,250701.5,42432.5,0.0,2376.5,21.0,17.0,1025.5,9645.0,7.0,94.0,0.0,0.0,24.0,998.0,1004.0,9240.0,6918.5,6930.0,12587.0,12977.5,149120.5,154737.0,132199.0,132568.5,3598.0,130.5,6740.0,69885.0,81801.0,55.0,1668.0,212341.0,126307.0,3085.5,129102.0,4873.5,16983.5
G4_19_2021_09_21,127701.5,223768.0,115830.5,19657.0,873.0,9713.0,1769.0,177.0,96.0,16447.5,7277.5,72.0,710.0,22501.0,6147.0,89.0,8999.0,16204.5,15872.5,48.0,54585.0,1842.0,5133.0,9643.5,338.5,35052.0,1176.5,4347.0,68711.0,10083.0,15658.0,1178.5,63213.0,7548.5,6024.0,18452.5,3800.0,1806.5,309383.0,36252.5,132634.5,325252.5,32996.5,95926.5,162686.5,64607.0,43501.0,13506.5,94998.5,101188.0,223294.5,4168.5,725.0,29958.5,196854.5,99325.5,428.0,51707.0,50632.5,301582.0,62653.5,0.0,2027.5,3.0,12.0,793.0,26155.5,5.0,128.5,0.0,0.0,53.0,2978.0,1456.0,55902.5,3594.0,3591.0,15331.0,14590.0,143198.0,151070.5,159691.5,160255.0,3277.0,127.5,6776.0,90947.5,134560.0,45.0,1738.0,225386.5,158609.5,1818.0,291067.5,4405.5,34637.0
H4_17_2021_09_21,165879.0,125348.0,130622.5,25193.5,3915.5,2259.0,3554.0,2703.5,185.0,25280.5,10081.5,965.0,191.0,13097.0,16544.0,377.5,15505.5,9947.0,9698.5,219.0,11302.5,2959.0,1752.0,3344.5,1517.0,6402.0,1918.0,1314.0,58257.0,8368.5,9662.0,4262.5,70498.0,15913.5,2630.5,39626.5,2501.5,7120.0,248948.5,18644.0,68103.5,262673.0,3575.0,47219.5,106771.0,68511.5,48788.0,23281.5,22515.0,87475.5,78391.0,7684.5,5943.5,43827.5,112953.0,73134.0,1699.0,28521.0,42469.5,142245.0,37577.0,0.0,3355.5,208.0,62.0,1722.0,7222.5,217.5,529.0,0.0,12.0,60.0,11510.5,262.5,63628.5,7633.5,7642.5,7247.5,8765.5,80399.5,101671.5,88610.5,89848.0,736.0,1283.0,22356.0,24327.5,61365.5,247.0,12204.0,164146.0,129336.0,19210.0,91849.0,40275.5,48101.0
A5_25_2021_09_15,130093.5,319649.0,126763.0,36308.0,676.0,24771.0,3948.5,3328.0,271.0,54807.0,9217.0,1204.0,1567.0,69012.5,39639.5,326.0,27731.0,24183.0,23813.0,301.0,35787.5,6125.5,2989.0,1444.0,331.0,0.0,325.5,0.0,31306.5,3198.5,7040.0,578.0,1.0,3930.5,3685.0,5283.5,2331.5,1667.5,191540.5,8147.5,49747.0,312107.0,0.0,99216.0,0.0,182544.0,39774.0,28714.0,52611.0,256003.0,119801.0,8186.0,696.5,86826.0,141040.0,93169.0,296.5,26373.5,0.0,94312.5,12702.0,0.0,1924.0,39.5,28.0,2645.5,11101.0,87.5,353.0,0.0,56.0,150.0,4401.5,2664.0,53308.5,5621.0,5631.0,13457.5,13906.5,83980.5,104870.5,130793.0,132136.5,2645.0,294.5,17860.5,103636.5,162233.0,119.0,7690.0,257034.5,260910.0,2621.0,265875.0,6912.0,47186.0
B5_25_2021_09_16,53806.0,59905.0,101713.0,23336.5,5030.0,2787.0,3368.5,2450.0,513.0,40652.5,20342.5,826.0,772.0,24488.5,6813.0,2335.0,5867.5,59703.5,59069.5,5.0,20733.0,125.0,0.0,0.0,0.0,8185.0,0.0,1141.0,47524.0,7582.0,7575.5,5754.0,0.0,9966.0,2251.0,33799.5,1044.0,11939.0,0.0,30226.0,22335.5,164296.0,1483.0,42115.5,54400.0,141049.5,31925.5,5201.5,18489.0,64535.5,46232.0,10222.0,4584.0,24374.5,57560.5,44084.0,967.0,0.0,0.0,105177.0,0.0,0.0,0.0,256.0,0.0,2245.5,9075.0,174.0,0.0,0.0,0.0,339.0,12573.5,488.0,20570.0,31179.5,35187.0,37630.5,40810.0,159606.0,187004.0,113439.0,114294.5,861.0,679.0,14139.5,14813.0,42777.5,79.0,11912.0,186647.0,161014.5,3666.0,48337.0,6905.5,38017.0
C5_25_2021_09_17,33180.0,29043.0,21727.5,1017.0,93.0,74.0,172.0,41.0,17.0,1409.0,789.0,49.0,12.0,1500.0,1066.0,21.0,2220.0,353.0,6098.0,39.0,1693.5,246.0,149.5,213.0,128.0,125.0,96.0,94.0,4431.5,420.0,1790.0,180.0,5240.0,1330.5,225.0,3707.0,109.5,805.5,23500.5,4672.5,8203.0,50984.5,836.5,3355.5,6578.0,4786.5,1666.5,1289.0,2323.0,6469.0,9936.5,858.5,160.0,4883.0,8606.0,9152.0,56.0,4029.5,858.5,33834.0,2453.5,0.0,114.0,0.0,0.0,76.0,1142.0,5.0,37.0,0.0,10.0,6.0,168.0,28.0,4315.0,789.0,803.0,1202.0,1144.0,15149.5,19942.0,14513.0,14543.0,104.0,29.0,2869.0,3880.5,4864.5,4.0,722.5,26488.5,37939.5,883.5,18849.5,1225.0,4585.5
D5_25_2021_09_18,56242.0,92138.0,41641.0,3592.5,163.0,349.0,224.0,3.0,41.0,4399.0,1646.0,184.0,175.0,7025.0,5367.0,85.0,6808.0,3518.0,9303.0,114.0,12064.5,1080.0,605.0,2811.5,207.5,4041.0,343.5,889.0,20328.0,1893.0,3642.5,525.5,19111.0,1829.0,1391.0,2267.0,454.0,611.5,81488.0,4645.5,18529.5,119445.5,1309.0,16945.5,16333.5,28953.0,4003.0,3171.0,10052.5,29882.5,15920.0,2230.5,263.0,24484.0,45374.0,26400.0,45.0,0.0,4100.0,44456.0,1639.5,0.0,343.0,21.0,0.0,320.0,4001.0,53.0,18.0,0.0,0.0,2.0,190.0,62.0,6324.0,4255.0,4274.0,3520.0,3733.5,79641.5,84059.0,82220.0,82214.0,1113.5,110.0,11930.0,31617.0,42018.0,24.0,4602.0,119256.0,201148.0,2057.0,136203.0,8042.5,44885.0
E5_25_2021_09_19,58740.0,0.0,22763.0,3119.0,914.0,135.0,456.0,329.0,4.0,5829.0,1658.0,305.0,31.0,1554.0,1220.0,2.0,3636.0,0.0,7780.0,214.0,2800.5,1228.0,0.0,0.0,676.0,986.5,699.5,0.0,13263.0,0.0,1533.0,0.0,14066.0,0.0,762.0,0.0,0.0,0.0,1.5,0.0,0.0,54943.5,4.0,4680.0,0.0,8042.0,3114.0,1535.0,0.0,0.0,0.0,0.0,230.0,2.0,1906.0,6334.0,0.0,19091.5,0.0,68644.5,0.0,0.0,354.0,78.0,0.0,126.0,0.0,33.0,0.0,0.0,0.0,77.0,450.0,118.0,6479.0,6538.0,6528.5,2728.0,2718.0,27012.5,29217.0,42351.0,42278.5,305.0,0.0,10942.0,0.0,7920.0,32.0,4649.5,79296.0,100723.5,4120.5,37081.0,7864.5,20638.0
F5_25_2021_09_20,64630.0,132461.5,97024.5,5557.5,933.0,1025.0,911.0,418.0,156.0,11431.0,4366.5,83.0,381.0,6953.5,4757.0,123.5,4487.0,3860.0,3802.5,40.0,12186.5,624.0,494.0,869.5,551.0,1795.0,791.0,236.0,30982.0,0.0,1649.0,0.0,16605.0,0.0,1201.0,0.0,666.0,0.0,164461.5,0.0,25695.0,148239.5,1252.5,18782.0,0.0,34964.0,2046.5,8052.5,3062.0,59064.5,34688.0,2201.5,150.5,12870.0,16138.0,29272.0,132.0,26128.0,2366.0,129824.5,0.0,0.0,146.0,9.0,18.0,467.0,4198.0,20.0,23.5,0.0,0.0,22.0,438.0,72.0,7313.0,2316.0,2318.0,1738.0,1916.0,55011.5,58551.5,73277.0,73415.5,752.0,105.0,4577.0,35945.0,41808.0,14.0,1512.5,107085.5,162807.5,1391.0,70280.5,4057.0,10422.0
G5_25_2021_09_21,147.0,270935.0,13.0,7268.0,0.0,13364.5,0.0,0.0,1.0,2418.0,679.0,54.0,118.0,30005.5,786.0,4.0,10095.5,2180.0,2130.5,5.0,2572.0,2131.0,5850.0,1703.0,127.0,1009.0,103.0,527.5,117951.0,1703.0,19674.5,313.0,10262.0,1866.5,5479.0,3015.5,821.0,187.0,806688.5,2712.5,95207.0,872180.0,55222.5,1.0,51555.5,56959.0,8440.0,2652.5,148953.5,37470.5,88757.5,228.0,75.0,3506.0,280555.0,119612.5,57.0,62107.0,10075.0,2.0,6737.0,0.0,168.5,0.0,0.0,42.0,1626.0,0.0,10.0,0.0,0.0,6.0,44.0,311.0,2704.0,384.0,385.0,5916.0,6060.5,225844.0,225143.5,61584.5,61567.5,558.0,2.0,470.0,108702.5,114574.5,5.0,217.0,314092.0,97734.0,83.0,351812.0,331.0,6848.5
KLZHCov210919,46.0,90013.0,41.0,31324.0,0.0,8.5,0.0,0.0,4.0,7679.5,10373.0,2921.0,23.0,18521.5,54273.0,3.0,42256.0,0.0,37068.0,8.0,0.0,40.0,0.0,0.0,0.0,18736.5,0.0,1766.5,1.0,5834.0,9150.5,1659.0,79557.5,4570.5,0.0,20981.5,1297.5,7662.0,181904.5,15518.0,27079.0,207786.5,0.0,0.0,0.0,0.0,0.0,16015.0,0.0,238401.5,0.0,21300.5,724.0,110876.0,95204.5,65017.0,635.0,176733.5,0.0,247796.5,0.0,0.0,0.0,556.5,0.0,0.0,18617.0,524.5,0.0,0.0,0.0,249.0,2337.0,1519.0,7309.0,17761.0,17759.0,633.0,347.5,351.0,9593.0,8.0,574.0,1003.0,442.0,33399.0,44584.5,83701.0,76.0,13381.0,200619.5,347408.0,2490.0,157782.0,7184.5,102559.0
KLZHCov210921,82212.0,152006.0,65639.0,5767.0,604.0,1796.0,864.0,34.0,105.0,5507.5,3573.5,99.0,254.5,7011.0,6247.0,54.0,6287.0,3395.0,3338.0,14.0,5010.0,622.0,859.5,1126.0,184.0,2875.0,130.0,708.5,8317.0,2601.5,2710.0,350.0,11994.5,2444.5,2521.0,4226.0,1542.5,405.0,67795.0,8080.5,32486.0,125920.5,9185.5,10410.0,14468.5,28277.0,9613.5,6313.5,17472.0,39329.0,57372.5,2059.0,243.0,15671.5,38162.5,36876.5,265.0,20332.0,18285.0,85219.5,16600.0,0.0,704.0,7.0,0.0,206.0,2374.0,1.0,14.0,0.0,0.0,10.0,354.0,164.0,7054.0,1450.0,1457.0,2187.0,2344.0,45043.0,48069.5,59098.0,59216.0,646.0,83.5,2528.0,49903.5,52551.5,4.0,749.0,115048.0,102108.5,2351.0,110395.5,4132.0,20141.5
KLZHCov210923,57512.0,115353.5,69539.0,2342.0,340.0,2648.0,554.0,101.0,15.0,7278.5,1590.5,41.0,179.0,7504.0,5143.0,7.0,5090.0,2849.0,2784.0,13.0,10190.0,549.0,646.0,586.0,119.0,2509.5,411.0,381.5,39597.5,2405.0,4819.5,164.0,14627.0,895.5,851.0,3840.5,2256.0,138.0,131860.5,5218.5,44053.0,127977.0,15980.0,7499.0,16490.5,7432.0,4884.0,4400.5,35249.5,22581.0,106354.5,2697.5,150.0,13162.0,66819.5,15336.0,108.0,18869.0,7569.5,53494.0,5429.5,0.0,191.0,0.0,0.0,55.0,2511.0,3.0,19.0,0.0,4.0,23.5,275.5,189.0,3574.0,663.0,663.0,3516.0,3425.0,43932.5,45038.0,39203.5,39265.0,708.0,25.0,1740.0,45106.0,46856.5,5.0,774.0,107686.0,112385.5,1040.5,128530.5,2206.5,23769.0
A1_05_2021_09_08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B1_05_2021_09_09,0.0,1.0,41412.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,267.0,0.0,12.0,891.0,0.0,0.0,0.0,1927.0,1911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35157.0,2.0,3778.0,0.0,24225.5,0.0,68526.5,0.0,2.0,0.0,66995.5,0.0,42.0,0.0,113.0,0.0,526.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,298.0,0.0,7.0,0.0,0.0,0.0,246209.0,246323.5,0.0,0.0,479823.0,490.0,83.0,0.0,67.0,0.0
C1_05_2021_09_10,1070430.0,0.0,883885.5,8059.0,8062.0,0.5,8915.0,0.0,0.0,1.0,1.0,8.0,8999.0,184085.0,0.0,1817.0,0.0,113307.0,112248.5,0.0,1.0,70.0,0.0,69996.5,0.0,94088.0,0.0,11557.5,1.0,56247.0,56233.0,15891.0,1.0,69940.0,0.0,167593.5,0.0,51133.5,2.0,56944.0,255811.5,255987.5,0.0,1.0,0.0,0.0,134170.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,430870.5,0.0,0.0,0.0,309448.0,2.0,731848.5,0.0,110614.0,0.0,658.0,0.0,629647.5,0.0,15677.0,0.0,0.0,0.0,163344.0,0.0,725327.5,1.0,44.0,30863.0,8941.0,8940.0,31116.0,21.0,18243.0,0.5,2953.0,3.0,407540.5,407707.5,251.0,250.0,1082828.0,1176.0,7644.0,0.0,35863.0,1.0
D1_05_2021_09_11,3.0,0.0,272207.5,1801.0,1799.0,0.0,3786.0,0.0,214.0,50225.5,50287.0,6.0,17602.0,178871.0,0.0,288.0,0.0,0.0,0.0,58.0,927597.0,20.0,0.0,182134.5,0.0,273061.5,0.0,17756.0,0.0,18805.0,18805.5,7.0,0.0,21628.5,0.0,138335.0,0.0,11599.0,0.0,85031.0,510032.0,510061.0,1.0,0.0,0.0,0.0,64038.0,0.0,203404.0,2.0,2132432.5,1.0,842.5,0.0,1565639.5,0.0,23850.0,0.0,44981.5,0.0,250241.0,0.0,8725.0,0.0,73.0,0.0,113863.5,0.0,1465.5,0.0,0.0,0.0,2700.0,0.0,253565.5,0.0,14.0,10098.0,140.0,141.0,21755.0,24.0,6251.0,0.0,23.0,0.0,172020.5,172069.0,30.0,30.0,666259.0,700.0,2229.0,0.0,11259.0,0.0
E1_05_2021_09_12,104962.0,894385.0,719008.0,80357.5,4658.0,97987.0,10360.0,970.0,644.0,57327.5,31587.5,654.0,6654.5,189383.5,35123.0,157.0,60816.0,12756.0,12658.0,292.0,306394.5,19648.0,34343.5,28758.0,1081.0,79265.5,2864.0,11520.0,238890.0,37236.0,129385.5,4780.0,63565.5,65885.5,40398.5,153300.5,32837.5,13528.5,1186071.0,56846.5,377614.0,401230.0,24584.0,589503.0,152015.5,468380.5,85949.5,68275.5,300644.0,375339.0,940585.0,18387.5,6099.0,103212.0,645079.5,142157.5,6075.5,160512.0,165251.5,792282.0,129296.0,0.0,4228.0,8.0,80.5,723.5,111907.0,0.0,1624.0,0.0,0.0,59.0,14055.5,13255.5,229721.0,929.0,935.0,45324.0,42039.5,442231.0,463144.0,483435.0,486958.0,23765.5,1044.5,21364.0,373156.5,598596.5,222.0,3090.0,1043071.0,312624.0,5166.5,668421.0,23827.0,55279.0
F1_05_2021_09_13,406.0,618262.0,220.0,151919.5,9575.0,229513.5,12119.5,12139.0,481.0,131111.5,31375.5,2935.0,5536.5,226311.5,78768.5,0.0,38241.0,0.0,0.0,38.0,450804.0,35855.5,22321.5,0.0,9939.0,67151.5,5203.5,8208.5,146148.0,14841.0,82778.0,6603.0,1.0,47668.0,1.0,90969.5,1.0,24856.5,6.0,97079.0,446997.0,299411.5,30145.0,259061.0,442557.5,163882.5,233538.0,44546.0,322662.0,279441.0,1336089.5,0.0,15792.0,0.0,875741.5,1.0,18519.0,0.0,567536.0,4.0,469333.0,0.0,4066.0,272.0,12.0,42189.5,59895.5,328.5,1687.0,0.0,0.0,617.0,21807.0,118349.0,129474.0,50273.5,50364.5,227954.5,228095.0,1006389.5,1043575.5,736197.0,743657.0,16438.0,1074.0,104339.0,262139.5,749243.0,447.0,32348.0,1120626.0,761559.5,6502.5,865532.0,74810.5,170733.0
G1_05_2021_09_14,91986.0,397736.5,173800.5,14506.5,367.0,61070.0,14.0,14.0,8.0,8942.0,3012.0,22.0,1682.0,42185.0,1.0,42.0,1.0,2922.0,2881.0,18.0,212315.0,1202.0,14080.0,18776.0,43.5,52108.5,211.0,3859.0,27599.5,25862.0,66881.0,605.0,14636.0,21903.5,31382.0,53903.0,10118.0,1498.0,776633.0,76202.0,735949.0,1237173.0,386554.5,175426.0,509986.0,3.0,102478.0,0.0,919977.0,77196.5,826384.0,1813.5,151.5,16191.0,983614.5,63634.5,2940.5,16658.5,47633.5,622187.0,39400.0,0.0,2118.5,0.0,2.0,31.0,64535.0,2.0,28.0,0.0,0.0,4.0,1643.0,652.0,71892.5,1379.0,1380.0,21521.0,20737.5,580161.0,595575.0,419823.0,420666.5,6937.0,65.0,3133.0,587923.0,635745.5,29.0,425.0,727808.0,205599.0,402.5,558282.0,2672.5,14083.0
H1_10_2021_09_08,226359.5,572776.5,373790.0,87273.0,9644.5,40437.5,9373.0,2800.0,991.0,76144.5,25944.0,4180.0,2407.5,95634.5,72473.5,945.0,69008.0,23646.5,23440.0,1342.0,66651.0,12943.0,12214.5,16529.5,6237.5,54420.0,6999.0,13196.5,129035.0,23609.0,53526.0,5602.0,184268.0,31798.5,19084.5,92817.0,48871.0,15276.5,633520.0,79817.0,269698.5,437007.0,34352.0,137586.5,194458.5,190508.5,120618.0,80481.0,128605.5,255290.5,447879.0,64360.0,11598.0,267370.5,331351.5,264606.5,27594.0,150179.5,229095.5,497415.0,179609.0,6.0,18023.5,275.0,329.0,9447.0,71138.5,394.0,2119.5,0.0,95.0,167.0,33787.0,8954.5,191750.0,30812.0,30864.0,56031.5,57776.5,181057.0,201903.5,230174.0,243278.0,7774.5,2656.5,33759.0,105886.0,189085.5,339.0,33102.0,367353.0,276579.5,34617.0,413042.0,47177.0,153273.0
A2_10_2021_09_09,925436.5,1.0,1157080.0,24061.0,24085.5,3.5,47336.0,0.0,5580.0,141092.5,141293.0,28.0,55936.0,234046.5,0.0,2924.0,2.0,231780.0,229651.0,44.0,462408.0,150.0,0.0,140537.5,0.0,279029.0,0.0,52965.0,2.0,162756.0,162798.0,24001.0,1.0,196574.0,1.0,344047.5,0.0,59760.0,11.0,462482.0,615943.0,616118.0,213190.5,1.0,860245.0,1.5,394067.0,2.0,706794.0,1.0,1327570.0,2.0,2003.5,2.0,913447.0,3.0,36684.0,0.0,73919.5,2.0,425583.0,0.0,47573.5,0.0,493.0,0.0,269788.0,0.0,5281.0,0.0,2.0,0.0,94872.0,1.0,547971.5,2.0,30.0,17305.5,10032.0,10036.0,114948.0,51.0,35367.5,0.0,3491.0,0.0,597356.5,597569.0,639.0,639.0,1096921.0,1339.0,45576.0,2.0,118096.0,2.0
