sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
H5_25_2023_01_01,128.0,145100.0,77379.5,47711.0,11532.0,6298.0,139425.5,7133.5,6034.0,124989.5,55512.0,35951.0,43301.0,4.0,77290.0,63137.5,22584.0,54569.5,53759.5,4580.0,1110.0,3136.0,1874.0,45376.5,4869.0,67064.5,130646.0,3600.0,21726.5,23189.5,30217.0,8878.0,122122.0,55618.0,48285.0,56752.5,42764.0,32901.0,82802.5,48798.0,48457.5,102575.0,153737.5,87785.5,91664.5,11065.0,79784.5,26570.0,26162.5,139638.5,75217.5,165373.5,195113.0,157772.5,43284.5,135583.5,43671.0,4345.5,125395.0,34656.5,316544.5,5812.5,15687.0,559.0,67383.5,4023.0,71978.0,13526.0,68179.0,20510.0,6743.0,1078.0,37.0,112291.0,108760.0,194397.0,4493.0,15095.0,74261.5,93532.0,26855.5,278636.5,171689.0,140319.0,136008.5,9992.0,146176.0,106258.0,112625.0,66406.5,84625.5,162611.0,572063.5,344423.5,134735.0,67.0
558600_2022_12_26_7485,5489.0,100061.0,11101.0,7959.5,1287.5,1169.0,53061.5,3501.0,3669.0,32347.0,10566.5,987.0,1567.0,0.0,16179.5,10607.0,4839.0,13256.0,13108.0,178.0,64.0,68.0,71.0,14775.0,351.0,10870.0,11163.0,341.0,2605.0,3343.0,830.0,2908.0,22315.0,12109.5,2473.5,8917.5,7747.5,1997.0,19875.0,15506.0,9003.0,43946.0,66112.0,4310.0,32298.0,1969.5,10215.0,2327.5,2327.0,34992.5,29882.5,39125.5,36546.5,29633.5,9959.5,7240.0,3632.0,263.5,11569.0,14619.5,45420.5,557.0,1252.0,29.0,1434.0,76.0,4296.5,1056.0,3063.5,2177.0,224.0,87.0,14.0,19081.5,18764.0,97647.0,496.0,1326.5,9160.0,15087.0,4799.0,57445.0,43542.5,47761.0,46653.5,416.0,42161.5,10984.0,11873.0,11620.5,14157.0,85606.0,330264.0,147045.5,51037.0,28.0
558600_2023_01_04_7493,127.0,43099.5,27422.0,7418.0,3546.0,92.0,115221.5,11201.5,11208.0,46173.5,8692.5,3583.0,4105.0,0.0,13530.5,14638.5,12243.5,22085.5,21792.0,372.0,95.0,149.5,46.0,44231.0,813.0,13939.0,4390.0,319.0,1.0,2074.0,659.0,19556.5,7371.5,28210.5,1497.5,18604.5,10004.5,5931.0,15484.5,23824.0,13474.5,113334.5,68982.5,15746.5,26353.0,781.0,7856.5,1446.0,1457.0,32960.0,22468.5,49185.5,36963.5,34353.0,9739.5,29049.0,9696.0,366.5,9829.0,12264.5,104890.0,555.5,1402.5,51.0,1687.5,171.0,8437.0,933.0,2940.5,1866.5,375.0,110.0,3.0,37213.5,34517.5,98856.5,413.5,1049.0,4015.0,38891.0,1353.5,38751.5,5408.5,75735.0,74210.5,595.0,39452.5,13085.5,19714.0,32238.0,32233.0,165535.5,441176.5,146003.0,101712.5,54.0
624801_2023_01_03_7189,199.0,215508.5,53319.5,68931.5,7199.0,40818.0,172445.5,14219.0,12697.0,142520.0,120541.0,23491.0,52855.0,3.0,119622.5,32899.0,32161.5,64920.5,63763.0,5989.0,504.0,2108.0,2178.0,54541.0,3762.0,14662.0,68713.0,1511.0,24151.5,26027.5,13744.0,13715.0,50107.0,43217.5,47227.0,67985.0,36776.5,30834.5,66962.0,30244.0,50835.0,151244.0,147661.5,57438.0,83064.0,10111.0,45603.0,20795.0,20215.0,175262.5,99375.0,151804.5,174516.0,74668.5,66050.0,68627.0,46115.0,1373.0,84771.0,33370.5,419482.0,1862.0,15160.0,468.0,74894.0,3560.0,60258.5,19203.0,68784.0,27020.5,13103.0,4025.0,335.0,190058.5,188141.5,224478.0,5266.0,15078.5,49204.5,104072.0,16945.0,264051.0,159081.0,113831.5,110781.0,13668.0,127238.5,109440.5,139648.5,87850.5,98821.5,202969.5,584646.0,523549.5,147924.5,101.0
624801_2023_01_04_7190,148.0,143051.0,37161.0,27900.0,6207.0,15251.0,141940.5,13983.0,13152.0,77476.0,52568.0,16879.0,24860.0,2891.0,49947.0,17988.0,20592.0,14397.0,14142.5,1002.0,0.0,371.0,1284.0,31305.5,2895.0,47850.5,69787.5,1791.5,25567.0,28168.0,11230.0,14926.0,67243.5,34482.5,16288.0,24215.0,5349.5,20768.5,16592.0,30397.0,0.0,101910.5,1.0,54714.0,27435.5,11405.5,15560.0,9935.0,9828.5,92442.0,46180.0,76428.5,127375.5,104692.0,39260.5,83025.5,28449.0,715.5,36566.0,32523.5,157972.0,3367.0,3055.0,268.0,3819.0,1896.5,16065.5,12468.0,23754.0,14878.0,3695.0,2238.0,71.0,78532.0,77124.0,161442.0,1589.5,3831.0,46769.5,26710.0,27706.0,217554.5,178676.0,154048.0,156098.0,13510.0,152702.0,65404.5,78169.0,46102.0,66735.0,149105.5,604663.0,358395.5,122347.0,61.0
680000_2023_01_04_6551,309.0,378863.5,151090.5,76723.5,9135.0,11678.0,282417.5,13810.0,12839.0,213969.0,60710.0,82531.0,94065.0,5.0,105803.0,33607.5,58820.0,104874.0,103122.0,3490.0,1302.0,3715.0,1199.0,90217.5,3108.0,277410.0,102405.5,2116.0,56665.5,57201.0,50199.0,6751.0,335404.0,67722.5,75624.5,41002.5,103126.5,41945.0,178004.5,256324.0,68857.5,240768.5,290593.0,172521.5,103412.5,7648.0,75850.0,22182.5,21817.0,234767.5,95452.0,227565.0,149683.0,156487.0,46503.0,166804.5,70494.0,2913.0,143261.5,13762.5,545832.0,4184.5,14867.5,2602.5,12943.5,2466.5,15040.0,13234.5,45817.0,14141.0,3238.0,987.0,0.0,24016.5,15088.0,420255.5,2945.0,24454.0,61551.0,107713.5,28570.5,355270.5,153477.5,113077.5,111306.5,22019.0,96366.0,151136.0,150092.0,96576.5,141918.5,213984.5,805796.5,534598.0,140274.0,78.0
Ba220402_2022-12-25,536.0,83314.5,53336.0,38474.5,2671.0,11722.0,147394.0,15273.0,14854.0,169021.0,39265.5,6899.0,17001.0,4.0,88150.0,32857.5,26402.0,47021.0,46410.0,3056.0,185.0,1097.0,92.0,46791.5,1216.0,24335.0,36909.5,1267.0,14508.0,17781.0,5988.0,13060.5,69658.0,20473.0,19730.5,28785.0,25002.0,9639.0,42056.5,48230.5,28733.0,97723.0,113736.0,20554.0,63724.0,7457.5,29039.5,14992.0,14918.0,87855.0,52596.5,73228.5,112492.5,39299.0,33648.0,49863.0,25705.5,228.5,15440.5,9215.5,38445.0,920.0,3382.5,79.0,3804.0,1042.5,13848.5,8750.0,16264.5,11439.0,3361.5,1365.0,88.0,85472.0,84781.0,156274.0,1312.0,5390.0,49026.0,66736.5,24444.0,140230.5,57717.5,101786.5,96924.5,2857.0,71883.5,29925.5,42724.5,42342.0,66293.5,144235.0,430077.5,263101.0,131734.0,43.0
Ba230004_2023-01-04,32.0,54779.5,43407.0,51312.0,2583.5,15181.0,147420.0,15270.5,12642.0,164311.0,50766.0,19964.0,41301.5,6.0,86848.5,84818.5,29792.0,90364.5,88907.0,7611.0,935.0,4422.0,1241.0,50776.0,3182.0,41726.0,60623.5,1426.0,34344.5,38725.0,15152.0,15255.0,85184.0,33787.5,81422.0,40191.5,46467.0,11736.0,63532.5,125573.5,33638.5,146328.0,84366.5,26289.5,43835.5,10479.0,49808.5,29570.0,29355.5,120663.0,46729.5,174654.5,144499.5,118177.5,54659.5,47672.5,27104.0,1510.0,26981.5,37903.5,123725.0,4440.0,9196.0,236.0,48758.0,2468.0,26156.0,12467.0,37137.5,23014.0,8809.0,3094.0,213.0,119183.0,117546.5,192942.5,1969.5,14617.0,28486.5,51046.0,28129.0,190210.0,98426.0,91430.0,89712.5,10692.0,72151.0,54663.0,75661.0,47636.5,53595.0,113517.0,337756.0,229416.0,66152.0,73.0
A1_05_2022_12_14,737.0,981542.0,102547.0,37600.0,262.0,2559.0,232608.5,82.0,73.0,62666.5,52376.0,178197.0,178357.0,0.0,12562.0,1606.0,4912.0,21368.0,21163.0,39.0,46.0,78.0,29.0,3554.0,1419.0,422525.0,287584.0,11342.5,440.0,444.0,19203.0,1490.0,16934.0,62726.0,1598.0,7311.0,10291.0,9127.0,110862.5,208465.5,5743.5,65650.5,341696.5,313286.0,18030.5,96.0,5837.0,3919.0,2119.0,320716.5,148598.5,45435.0,52000.0,163279.0,330.5,318099.0,6248.0,34506.0,384655.0,42235.0,655069.5,68906.0,2012.0,555.0,2325.0,4255.0,1651.0,2369.0,30285.0,2129.0,8.0,3.0,1.0,6310.0,1519.0,336813.5,108901.5,1530.0,5985.0,23681.0,2110.0,219437.5,32108.5,52129.5,51955.0,121.0,67285.0,37285.0,34774.0,13265.5,2456.0,258133.5,1092797.5,243051.0,143248.0,9.0
A1_05_2022_12_21,2375.0,579520.5,45266.5,26139.0,201.0,1173.0,160979.5,86.0,71.0,42388.5,31453.0,60475.0,60535.5,1.0,12515.0,868.0,4547.0,10345.0,10216.0,21.0,13.0,47.0,10.0,2982.0,583.0,171858.5,109839.0,4557.0,1139.0,1146.0,8058.0,711.0,29476.0,30976.5,2993.0,5529.5,10646.5,6085.5,66287.0,114902.5,8522.5,46645.5,222625.0,160416.0,18653.0,56.0,3649.0,1360.0,1132.0,113353.0,64364.5,59152.5,34884.5,89560.0,234.5,130711.0,2962.0,7434.0,134826.5,16647.0,248536.0,17115.5,669.0,421.0,769.5,1134.0,946.0,997.0,9541.5,1338.0,9.0,13.0,5.0,4700.0,1584.0,230766.5,21695.5,1739.0,3404.0,21281.0,1032.0,117228.5,29248.0,40997.0,40841.0,102.0,47467.0,25381.5,19308.0,7614.0,5870.5,140486.0,613594.5,205282.5,87727.5,13.0
A2_10_2022_12_15,2381.0,170003.5,45068.0,31937.5,300.0,5604.0,149799.0,1929.0,1688.0,61428.0,27419.0,44062.0,46473.5,11.0,36694.5,9555.0,10172.0,31946.0,31247.0,759.0,434.0,653.0,215.0,24702.5,1405.0,126803.5,55575.0,6758.5,26918.0,27701.0,13083.0,3938.0,74066.0,36709.0,24807.0,19295.0,23878.0,15192.5,57227.0,91175.5,32149.0,84035.0,152554.0,108603.0,44934.5,1563.0,25285.5,11697.0,11331.0,74837.5,50338.0,103814.5,64888.0,73047.0,9456.0,71244.5,16175.0,3750.5,16269.5,22365.0,165899.0,7606.0,3849.0,4373.0,8975.5,1720.5,8762.0,4727.0,15338.0,6161.0,608.0,399.0,37.0,27630.0,22325.5,190918.5,11450.0,8501.0,27582.0,35489.0,10024.0,147866.5,75650.0,65972.0,63184.5,1433.0,107193.5,53608.0,27514.0,13796.0,33227.5,112798.0,462132.0,278360.0,75662.5,27.0
A2_10_2022_12_22,675.0,915661.5,65116.0,61531.0,653.0,4805.0,238060.0,182.0,144.0,110490.0,37655.5,161081.0,161538.5,0.0,21129.0,5409.0,7049.0,41174.5,40732.5,224.0,84.0,262.0,74.0,9658.0,1444.0,357300.0,226052.5,15648.0,2552.0,2566.0,25633.5,1938.0,67162.5,66948.0,8575.0,14462.5,26180.5,23834.0,154363.5,252143.5,25669.5,96517.5,283281.0,343362.5,39313.5,264.0,14425.0,6062.0,3861.5,260093.5,118287.5,149553.5,98289.0,222656.0,1681.5,286727.0,9864.0,15383.0,258403.0,31711.5,530005.0,34197.5,2337.0,2467.5,7603.5,5043.5,4313.0,7248.5,42864.0,7826.0,112.0,97.0,13.0,17821.5,5747.5,361726.5,50626.5,5099.0,16804.0,48389.0,4207.0,261440.5,77777.0,93979.0,92942.5,793.0,110548.0,101647.5,90756.0,27760.0,21145.5,247623.0,932402.5,363599.5,175101.5,29.0
A3_16_2022_12_16,11904.0,229128.5,49979.0,51665.0,724.0,9907.0,195935.5,2472.5,1973.0,115795.0,36589.0,84362.5,88484.0,3.0,41383.5,13494.0,12222.0,48903.5,48382.5,1280.0,729.0,2070.0,503.0,28554.0,1779.0,223936.0,101421.5,13328.0,29950.0,30822.5,21589.0,4576.0,106750.0,56041.0,49513.5,34316.0,39469.0,27597.5,94945.0,163062.5,34523.5,125843.5,177526.5,128132.0,53750.5,3342.0,39531.5,17257.0,15794.0,115958.0,67403.0,136879.5,103776.5,117528.5,17472.5,84874.0,27550.5,8865.0,46464.0,30452.0,246806.5,18356.5,8289.0,8914.5,29842.5,3584.0,18124.0,8403.0,39031.0,12585.0,1892.0,1009.0,84.0,66824.0,53049.5,262854.0,25767.5,15085.5,55293.0,49963.0,19287.0,250060.5,122073.5,98596.5,95243.0,3390.0,163880.0,106567.5,67963.5,22239.0,46276.5,140698.0,514369.0,307154.0,87816.0,51.0
A3_16_2022_12_23,14927.0,308015.0,54558.0,65247.0,1209.0,14695.0,239365.5,4281.0,3350.0,137878.0,65736.0,89480.0,97970.0,4.0,67257.0,20742.0,21603.0,62657.0,62064.5,1661.0,673.0,3293.0,516.0,34561.0,2253.0,192726.0,155817.0,9556.5,29005.0,31036.0,22295.0,9418.0,121260.0,78633.0,40642.5,52985.5,37719.5,31213.0,103584.5,221906.5,35770.5,188225.0,226157.5,156757.0,63223.5,5733.0,44152.5,20185.0,18619.5,148971.5,89164.5,158921.0,144566.5,139232.5,29683.5,121075.5,37117.5,9125.0,45574.5,39790.5,286097.5,16534.5,8448.5,10027.5,29929.5,4583.0,24508.0,10504.0,47225.0,14639.0,2503.0,1178.5,249.0,91294.0,77923.0,316992.0,17939.0,14151.5,64738.0,59986.0,19631.0,275486.5,148205.0,134602.0,130679.5,3626.0,190651.0,117385.5,87321.5,32294.5,57065.5,191408.0,631109.5,432537.5,119728.0,79.0
A4_17_2022_12_17,1629.0,2536408.0,117673.0,3297.0,120.0,1426.0,162883.0,27.0,27.0,29695.0,8115.0,173842.0,173932.0,0.0,2443.0,1553.0,1903.0,13030.0,12905.0,19.0,40.0,17.0,8.0,1802.0,490.0,525180.0,111094.5,6988.0,36.0,37.0,7612.0,1250.0,1829.0,72171.0,203.0,6443.0,2182.0,10548.5,33211.5,268408.0,1190.0,63039.5,162101.5,412775.0,4764.0,47.0,4002.0,4060.0,2181.0,523848.0,356469.0,20491.0,60085.0,124366.0,401.0,425681.0,3905.5,13878.0,639873.5,9956.0,902587.5,37934.0,2517.5,115.0,469.0,1257.0,1016.0,682.0,14042.5,541.0,10.0,3.0,1.0,1598.0,916.0,141693.0,208150.0,224.0,2174.0,3135.0,1930.0,62908.0,12649.0,37438.0,37408.0,22.0,38683.0,27887.0,27932.0,19760.5,450.0,298188.0,1702935.0,82364.5,55688.0,9.0
A4_17_2022_12_24,2790.0,199792.5,53233.0,30828.0,1513.0,6640.0,215598.5,3234.0,2976.0,100823.0,34990.0,61986.5,65401.5,94.5,39790.0,13229.0,10567.0,40952.0,40548.5,662.0,241.0,984.0,250.0,23325.0,1032.0,62887.0,99902.0,2888.0,29891.0,30602.5,14273.0,2875.0,92722.5,34478.5,37769.5,23872.5,30791.5,13919.0,74195.5,132544.5,33223.0,129400.5,192523.0,118558.0,46815.5,1923.0,21243.0,10969.5,10837.5,99960.5,73399.5,118996.5,86802.0,95984.5,15065.0,91321.0,18810.5,1976.0,37889.0,15073.5,249851.5,4312.5,4197.5,2502.5,15649.0,1476.5,16422.0,4231.0,25598.0,7969.0,1311.0,643.5,76.0,66317.0,60836.5,238925.0,10126.0,9927.0,45974.0,38794.5,13293.0,219484.5,121066.0,82493.0,79735.5,2314.0,126469.0,78150.5,45427.0,18807.0,44591.0,155053.0,570192.5,378348.0,94119.5,37.0
A5_19_2022_12_18,866.0,1269745.0,126068.0,47327.0,481.0,4418.0,424642.0,138.0,133.0,101038.0,73139.0,279729.5,280063.5,0.0,15915.0,3186.0,7952.0,36517.5,36161.0,88.0,85.0,175.0,39.0,6646.0,1444.0,559587.5,402141.0,11052.0,451.0,455.0,33818.0,1873.0,22702.0,77102.0,2773.0,12098.0,21889.0,16831.0,152397.5,299076.5,9200.5,108977.5,396820.0,381833.0,23115.0,137.0,8542.0,6107.0,2827.0,506545.0,218302.0,79911.0,93134.5,271804.5,1144.5,419578.0,12588.5,29471.5,602641.5,47549.0,941033.5,70087.5,4452.5,849.0,6486.0,7149.0,3096.0,4505.0,69551.0,3105.0,33.0,15.0,2.0,12814.0,4074.0,449815.5,134295.5,3751.0,6897.0,32475.5,3269.0,344398.0,44605.5,78735.0,78484.5,342.0,81185.0,79424.0,76498.0,24463.0,6459.0,314849.0,1394784.5,283295.0,208420.5,32.0
A5_19_2022_12_25,552.0,699287.5,81723.0,93390.0,2086.0,18465.0,307378.5,1167.0,992.0,188600.0,91578.5,157545.0,160371.5,1.0,42980.0,15848.0,14213.0,94004.0,93085.5,796.0,434.0,1383.0,266.0,22722.0,1892.0,315538.5,289689.5,12330.0,15834.5,16146.0,42709.0,3135.0,136388.0,73607.0,31342.0,37559.5,54970.5,27721.5,168472.5,228549.0,37130.0,162724.5,353395.0,296045.0,63818.0,2202.0,35789.5,12768.0,10866.5,258923.5,136347.0,221936.0,164524.0,244082.0,10899.5,223890.5,36832.0,10143.5,220810.5,42550.0,607668.5,23085.5,10128.0,6718.5,28077.5,8139.0,16823.0,13678.0,77006.5,15744.0,1022.0,592.0,87.0,53858.5,30072.0,492582.0,32115.5,14952.0,48493.5,67451.5,9227.0,333415.0,124430.0,107864.0,106036.0,2380.0,150941.0,135438.0,118757.0,50134.5,60100.0,297459.0,995610.0,628729.0,234913.0,85.0
A6_25_2022_12_19,5588.5,110505.5,36777.0,51022.5,1076.0,7888.0,232480.5,3875.5,3187.5,121795.0,63300.5,86732.0,95614.0,6.0,71515.0,17827.5,21368.0,48476.0,47987.5,2165.0,605.0,2502.5,863.0,41107.0,2437.0,117015.0,152091.5,7044.5,29427.0,31256.5,21160.0,6495.0,113426.5,34501.5,42767.5,29963.5,32968.5,21236.0,101935.5,43650.5,46770.0,136014.5,185208.5,105825.0,65748.5,4643.5,39795.0,15813.5,15168.0,131722.0,67987.5,135145.5,73638.0,110514.5,26020.0,114669.5,32784.0,5579.5,41443.5,29091.5,269407.5,9984.5,8252.0,7201.0,30288.5,3348.0,24788.5,8308.0,40525.0,10643.0,2747.0,1193.0,226.0,72999.0,66975.0,281366.0,19956.5,12903.5,58452.5,55162.0,18538.0,232635.5,101091.5,89193.5,85048.5,4221.0,144436.0,82573.0,58270.0,28357.0,69279.5,151411.5,644358.5,374021.0,145773.0,64.0
A6_25_2022_12_26,5392.0,45718.0,16127.0,68142.5,1308.0,14692.0,291037.5,5442.0,4005.0,105992.0,90267.5,137022.0,151141.0,22.0,89339.0,49254.5,25574.0,111187.0,110025.5,5385.5,583.0,6219.0,1894.0,40632.5,3599.0,33505.0,202351.5,1115.0,23842.5,25548.5,28619.0,5124.5,146753.0,25368.5,52310.5,65824.5,58626.0,19206.0,92051.0,42409.5,52105.5,198758.0,170783.5,132057.5,75607.0,6769.5,56606.5,16161.5,15292.5,187161.0,65177.5,136231.5,77926.0,135724.5,34336.0,100546.5,33246.5,3039.5,59717.0,44200.0,319558.5,10013.0,10573.5,9831.5,80306.5,6661.0,37736.0,14624.5,64576.5,18718.5,4811.0,1290.0,152.0,61188.5,54762.0,356934.0,13952.5,17261.0,81629.0,47325.5,24006.5,251367.0,107177.0,93345.0,88758.5,5945.0,119730.0,97264.0,92573.0,37444.0,83922.0,210110.5,754550.0,291331.0,163643.5,60.0
B1_05_2022_12_15,29458.0,161285.0,35068.0,45113.5,1889.0,8314.0,159973.0,2612.0,2041.0,94229.5,30253.5,59578.0,63195.0,3.0,40610.5,12147.5,13210.0,41212.0,40851.5,1098.0,568.0,1576.0,437.0,33457.0,1624.0,139471.0,92632.0,11804.0,20859.0,22092.5,13140.0,4633.0,74670.0,45380.0,32410.0,24360.0,25457.5,14193.0,76990.0,98812.0,30401.5,96202.5,119804.5,109740.5,42700.5,2228.0,28110.0,14811.5,13825.5,79335.0,53140.5,96572.0,76561.0,79968.5,13528.5,78663.5,22668.0,7487.0,62936.5,28405.0,204694.0,15694.0,5464.5,5931.5,18445.0,2745.0,13379.0,6739.0,26580.0,10046.0,1383.5,853.5,68.0,45722.0,38958.0,236411.0,18452.5,11418.5,39905.5,40376.0,13139.0,206493.5,105982.5,70536.5,66547.0,2143.0,116675.0,56719.0,39791.5,18282.0,37952.5,117869.0,433869.0,284218.5,76314.0,39.0
B1_05_2022_12_22,16131.0,519825.5,86880.0,53854.5,1246.0,5154.5,315177.5,702.0,599.0,147618.0,62654.0,130563.0,131149.5,5.0,37637.5,7513.0,10570.0,55184.0,54398.5,298.0,205.0,533.0,112.0,17258.0,1538.0,315456.0,190224.0,13392.0,3975.0,4079.0,20819.0,2810.0,83220.0,71101.5,13651.0,34217.5,31293.5,24454.5,102513.0,237721.5,18876.0,133984.0,280839.0,217336.0,40495.0,704.0,16121.0,6263.5,4736.0,179147.5,91607.0,120170.0,105970.5,156959.5,2925.5,161749.5,14791.0,15429.5,178885.0,33721.0,417209.0,35935.0,4377.0,2462.5,12798.5,3947.5,7794.0,4165.5,40138.0,5174.0,120.0,67.0,9.0,27933.5,13504.0,350605.0,33507.5,9264.5,25279.0,50694.0,6431.5,266938.5,102159.5,99202.5,98058.5,756.0,123032.0,80637.0,68814.5,23044.0,25194.0,193058.0,792447.5,369962.5,136740.0,37.0
B2_10_2022_12_16,410.0,132257.0,16097.5,9917.0,24.0,863.0,64408.0,191.0,186.0,14000.0,8969.0,12579.0,12767.5,1.0,4975.0,776.0,1664.0,5214.0,5150.0,59.0,19.0,34.0,9.0,4041.0,155.0,32337.0,18112.0,941.5,3743.0,3828.0,2845.0,437.0,20600.5,13118.5,3759.0,6193.5,6869.0,4293.0,21976.0,25964.0,7409.5,24313.5,61029.5,45614.0,12083.0,166.0,4242.5,1950.5,1963.5,27232.5,23681.5,32440.0,15207.0,21615.5,1497.0,29420.5,4510.0,368.0,4103.5,5527.0,49480.0,681.0,372.0,294.0,1228.5,216.0,2106.0,560.0,3181.0,1032.0,35.0,12.0,3.0,4492.5,3927.0,71040.0,1800.0,1914.5,6440.0,11278.0,1391.0,55432.5,24938.5,22682.5,22042.0,167.0,33378.0,15891.0,7817.5,3907.0,11838.0,62989.0,284824.5,141822.0,39433.5,18.0
B2_10_2022_12_23,1390.0,285834.5,57661.5,41173.0,1988.0,6744.0,215706.0,1937.5,1699.0,126340.0,47751.0,63723.0,66499.5,4.0,49047.0,10425.0,13327.0,39895.5,39476.5,991.0,154.0,1244.0,230.0,24274.0,1228.0,140517.5,129724.0,6234.0,25622.5,26130.5,14734.0,2578.0,87602.5,51701.5,31960.0,27377.5,25885.0,18910.0,71853.5,165844.5,26730.0,135794.0,191381.0,190199.5,43764.0,2154.0,20909.0,9357.5,8848.0,110901.5,85674.0,120308.0,123658.0,112480.5,16915.0,127437.0,22786.5,3954.0,56222.5,27578.5,264959.0,8923.5,4249.0,6954.5,13379.5,2548.0,15215.0,7208.0,28857.5,9811.0,950.0,547.0,63.0,47069.0,35864.0,318852.0,10678.0,9805.5,45485.0,52154.0,10561.0,243589.0,131859.0,89918.5,87504.0,2241.0,125452.0,87746.0,57820.0,23700.5,57591.0,166909.5,648426.0,442945.0,121530.5,56.0
B3_16_2022_12_17,1841.0,284867.0,47301.0,66703.0,712.0,9490.5,205077.0,2533.0,2013.0,134358.0,40185.0,102626.0,107624.0,8.0,58674.0,14007.0,16305.0,53817.0,53036.5,1441.0,966.0,2731.0,545.0,29952.5,2098.0,270158.5,116353.5,22370.5,31277.5,32084.5,21781.0,5454.0,101315.0,60738.5,40221.0,39410.0,37011.0,30311.5,88338.0,193916.0,31419.5,133084.0,204192.0,128496.0,55625.0,2885.0,38835.0,17235.5,15392.5,119600.5,62185.0,145417.0,108385.5,123043.5,15574.0,89041.0,25604.5,12071.5,63346.5,32080.0,283429.5,27086.5,8736.5,8598.5,33084.5,3800.0,16555.0,8332.0,39726.0,11544.0,1648.0,833.0,56.0,69119.5,51633.0,260568.0,28357.5,13330.0,44969.0,46481.0,17312.0,254984.0,133521.0,88949.0,86106.0,2391.0,146096.0,93988.5,64040.0,19437.0,41744.0,136820.0,518049.5,302687.0,81476.0,69.0
B3_16_2022_12_24,9373.0,199036.5,39303.0,22783.5,711.0,2775.0,148288.5,2428.0,2226.0,84273.0,23844.0,37565.0,39255.0,3.0,25024.0,10443.0,8431.0,25987.0,25700.0,460.0,239.0,563.0,179.0,13162.0,718.0,65814.5,60588.0,2254.0,19035.0,19486.0,8466.0,1697.0,55129.5,26437.0,17500.0,15299.5,17508.0,8880.5,49268.0,81147.5,20449.0,67644.5,137313.5,64244.0,34999.5,1300.0,16819.0,7213.0,6984.0,57987.0,44581.5,73042.0,46804.0,54352.5,9808.5,60035.5,12925.0,2597.5,14090.0,13598.5,116108.0,4268.5,2704.0,3029.0,8453.0,965.0,9069.0,3464.0,13119.5,5240.0,546.0,321.0,42.0,26620.0,23436.0,157924.0,6597.5,4824.5,28651.0,20886.0,9333.0,114176.0,65354.0,56173.0,54834.5,801.0,86652.0,43288.5,26957.0,10741.0,24824.0,108838.0,372090.5,262132.0,57957.0,44.0
B4_17_2022_12_18,813.0,1095500.5,139518.0,36707.0,499.0,5341.0,439493.0,211.0,201.0,159847.5,66080.0,303037.0,303323.0,0.0,17524.0,5449.0,5214.0,52502.0,51913.5,56.0,135.0,161.0,23.0,9445.0,840.0,589244.0,292951.0,15774.0,593.0,615.0,23728.0,2497.0,18237.5,115315.5,2168.0,23483.5,13642.0,36464.5,114606.5,481926.5,8160.0,204810.0,381305.0,505126.5,26936.0,439.0,10985.5,7467.0,4153.0,421875.0,242588.5,89324.5,197199.5,283770.5,2222.0,330162.5,16908.5,18600.5,577442.5,38859.0,841416.5,76088.5,4948.0,753.5,9335.0,4826.0,6554.0,3275.5,72689.0,3189.0,47.0,30.0,12.0,13792.0,7493.0,410824.5,88272.5,2399.0,16752.0,25534.0,6492.0,312207.5,81443.5,108407.0,108173.0,232.0,144170.0,154324.5,150785.0,40823.5,3726.0,341946.0,1229123.5,380954.0,127303.5,42.0
B4_17_2022_12_25,7417.0,499787.0,56976.0,64464.0,1294.0,9145.0,224443.5,802.0,690.0,105048.0,52314.0,106195.0,108277.0,1.0,33563.0,8385.0,12216.0,60917.0,60368.5,560.0,378.0,973.0,123.0,20593.0,1006.0,278294.0,163879.0,9462.0,8585.0,8788.0,18457.0,2398.0,65382.5,57936.5,10475.0,35876.5,22556.5,42291.0,84883.5,281749.0,25954.5,153114.0,247333.5,236061.0,42152.0,1979.0,22937.5,8976.5,7932.0,182567.5,113837.0,185628.5,186822.5,198902.5,11874.5,147516.0,24216.0,6417.5,145358.0,28683.0,347852.5,15973.0,4930.5,4503.0,18872.5,4027.5,12012.5,5742.0,40962.5,9199.0,699.5,352.0,24.0,52108.0,39767.5,312110.0,25230.0,10239.5,46940.0,35527.5,11573.0,279500.0,133058.5,92348.0,91187.0,1574.0,147156.0,109273.5,92066.5,26628.0,41222.0,212655.5,740326.5,451388.5,124789.5,47.0
